time,mode,state,x,y,theta,error
4.99,,Line Straight,0.000,0.307,1.571,0.307
5.02,,Line Straight,0.000,0.309,1.571,0.309
5.06,,Line Straight,0.000,0.311,1.571,0.311
5.09,,Line Straight,0.000,0.313,1.571,0.313
5.12,,Line Straight,0.000,0.315,1.571,0.315
5.15,,Line Straight,0.000,0.317,1.571,0.317
5.18,,Line Straight,0.000,0.319,1.571,0.319
5.22,,Line Straight,0.000,0.321,1.571,0.321
5.25,,Line Straight,0.000,0.323,1.571,0.323
5.28,,Line Straight,0.000,0.325,1.571,0.325
5.31,,Line Straight,0.000,0.327,1.571,0.327
5.34,,Line Straight,0.000,0.329,1.571,0.329
5.38,,Line Straight,0.000,0.331,1.571,0.331
5.41,,Line Straight,0.000,0.333,1.571,0.333
5.44,,Line Straight,0.000,0.335,1.571,0.335
5.47,,Line Straight,0.000,0.337,1.571,0.337
5.50,,Line Straight,0.000,0.338,1.571,0.338
5.54,,Line Straight,0.000,0.340,1.571,0.340
5.57,,Line Straight,0.000,0.342,1.571,0.342
5.60,,Line Straight,0.000,0.344,1.571,0.344
5.63,,Line Straight,0.000,0.346,1.571,0.346
5.66,,Line Straight,0.000,0.348,1.571,0.348
5.70,,Line Straight,0.000,0.350,1.571,0.350
5.73,,Line Straight,0.000,0.352,1.571,0.352
5.76,,Line Straight,0.000,0.354,1.571,0.354
5.79,,Line Straight,0.000,0.356,1.571,0.356
5.82,,Line Straight,0.000,0.358,1.571,0.358
5.86,,Line Straight,0.000,0.360,1.571,0.360
5.89,,Line Straight,0.000,0.362,1.571,0.362
5.92,,Line Straight,0.000,0.364,1.571,0.364
5.95,,Line Straight,0.000,0.366,1.571,0.366
5.98,,Line Straight,0.000,0.368,1.571,0.368
6.02,,Line Straight,0.000,0.370,1.571,0.370
6.05,,Line Straight,0.000,0.372,1.571,0.372
6.08,,Line Straight,0.000,0.374,1.571,0.374
6.11,,Line Straight,0.000,0.376,1.571,0.376
6.14,,Line Straight,0.000,0.378,1.571,0.378
6.18,,Line Straight,0.000,0.380,1.571,0.380
6.21,,Line Straight,0.000,0.382,1.571,0.382
6.24,,Line Straight,0.000,0.384,1.571,0.384
6.27,,Line Straight,0.000,0.386,1.571,0.386
6.30,,Line Straight,0.000,0.388,1.571,0.388
6.34,,Line Straight,0.000,0.390,1.571,0.390
6.37,,Line Straight,0.000,0.392,1.571,0.392
6.40,,Line Straight,0.000,0.394,1.571,0.394
6.43,,Line Straight,0.000,0.396,1.571,0.396
6.46,,Line Straight,0.000,0.398,1.571,0.398
6.50,,Line Straight,0.000,0.400,1.571,0.400
6.53,,Line Straight,0.000,0.401,1.571,0.401
6.56,,Line Straight,0.000,0.403,1.571,0.403
6.59,,Line Straight,0.000,0.405,1.571,0.405
6.62,,Line Straight,0.000,0.407,1.571,0.407
6.66,,Line Straight,0.000,0.409,1.571,0.409
6.69,,Line Straight,0.000,0.411,1.571,0.411
6.72,,Line Straight,0.000,0.413,1.571,0.413
6.75,,Line Straight,0.000,0.415,1.571,0.415
6.78,,Line Straight,0.000,0.417,1.571,0.417
6.82,,Line Straight,0.000,0.419,1.571,0.419
6.85,,Line Straight,0.000,0.421,1.571,0.421
6.88,,Line Straight,0.000,0.423,1.571,0.423
6.91,,Line Straight,0.000,0.425,1.571,0.425
6.94,,Line Straight,0.000,0.427,1.571,0.427
6.98,,Line Straight,0.000,0.429,1.571,0.429
7.01,,Line Straight,0.000,0.431,1.571,0.431
7.04,,Line Straight,0.000,0.433,1.571,0.433
7.07,,Line Straight,0.000,0.435,1.571,0.435
7.10,,Line Straight,0.000,0.437,1.571,0.437
7.14,,Line Straight,0.000,0.439,1.571,0.439
7.17,,Line Straight,0.000,0.441,1.571,0.441
7.20,,Line Straight,0.000,0.443,1.571,0.443
7.23,,Line Straight,0.000,0.445,1.571,0.445
7.26,,Line Straight,0.000,0.447,1.571,0.447
7.30,,Line Straight,0.000,0.449,1.571,0.449
7.33,,Line Straight,0.000,0.451,1.571,0.451
7.36,,Line Straight,0.000,0.453,1.571,0.453
7.39,,Line Straight,0.000,0.455,1.571,0.455
7.42,,Line Straight,0.000,0.457,1.571,0.457
7.46,,Line Straight,0.000,0.459,1.571,0.459
7.49,,Line Straight,0.000,0.461,1.571,0.461
7.52,,Line Straight,0.000,0.462,1.571,0.462
7.55,,Line Straight,0.000,0.464,1.571,0.464
7.58,,Line Straight,0.000,0.466,1.571,0.466
7.62,,Line Straight,0.000,0.468,1.571,0.468
7.65,,Line Straight,0.000,0.470,1.571,0.470
7.68,,Line Straight,0.000,0.472,1.571,0.472
7.71,,Line Straight,0.000,0.474,1.571,0.474
7.74,,Line Straight,0.000,0.476,1.571,0.476
7.78,,Line Straight,0.000,0.478,1.571,0.478
7.81,,Line Straight,0.000,0.480,1.571,0.480
7.84,,Line Straight,0.000,0.482,1.571,0.482
7.87,,Line Straight,0.000,0.484,1.571,0.484
7.90,,Line Straight,0.000,0.486,1.571,0.486
7.94,,Line Straight,0.000,0.488,1.571,0.488
7.97,,Line Straight,0.000,0.490,1.571,0.490
8.00,,Line Straight,0.000,0.492,1.571,0.492
8.03,,Line Straight,0.000,0.494,1.571,0.494
8.06,,Line Straight,0.000,0.496,1.571,0.496
8.10,,Line Straight,0.000,0.498,1.571,0.498
8.13,,Line Straight,0.000,0.500,1.571,0.500
8.16,,Line Straight,0.000,0.502,1.571,0.502
8.19,,Line Straight,0.000,0.504,1.571,0.504
8.22,,Line Straight,0.000,0.506,1.571,0.506
8.26,,Line Straight,0.000,0.508,1.571,0.508
8.29,,Line Straight,0.000,0.510,1.571,0.510
8.32,,Line Straight,0.000,0.512,1.571,0.512
8.35,,Line Straight,0.000,0.514,1.571,0.514
8.38,,Line Straight,0.000,0.516,1.571,0.516
8.42,,Line Straight,0.000,0.518,1.571,0.518
8.45,,Line Straight,0.000,0.520,1.571,0.520
8.48,,Line Straight,0.000,0.522,1.571,0.522
8.51,,Line Straight,0.000,0.523,1.571,0.523
8.54,,Line Straight,0.000,0.525,1.571,0.525
8.58,,Line Straight,0.000,0.527,1.571,0.527
8.61,,Line Straight,0.000,0.529,1.571,0.529
8.64,,Line Straight,0.000,0.531,1.571,0.531
8.67,,Line Straight,0.000,0.533,1.571,0.533
8.70,,Line Straight,0.000,0.535,1.571,0.535
8.74,,Line Straight,0.000,0.537,1.571,0.537
8.77,,Line Straight,0.000,0.539,1.571,0.539
8.80,,Line Straight,0.000,0.541,1.571,0.541
8.83,,Line Straight,0.000,0.543,1.571,0.543
8.86,,Line Straight,0.000,0.545,1.571,0.545
8.90,,Line Straight,0.000,0.547,1.571,0.547
8.93,,Line Straight,0.000,0.549,1.571,0.549
8.96,,Line Straight,0.000,0.551,1.571,0.551
8.99,,Line Straight,0.000,0.553,1.571,0.553
9.02,,Line Straight,0.000,0.555,1.571,0.555
9.06,,Line Straight,0.000,0.557,1.571,0.557
9.09,,Line Straight,0.000,0.559,1.571,0.559
9.12,,Line Straight,0.000,0.561,1.571,0.561
9.15,,Line Straight,0.000,0.563,1.571,0.563
9.18,,Line Straight,0.000,0.565,1.571,0.565
9.22,,Line Straight,0.000,0.567,1.571,0.567
9.25,,Line Straight,0.000,0.569,1.571,0.569
9.28,,Line Straight,0.000,0.571,1.571,0.571
9.31,,Line Straight,0.000,0.573,1.571,0.573
9.34,,Line Straight,0.000,0.575,1.571,0.575
9.38,,Line Straight,0.000,0.577,1.571,0.577
9.41,,Line Straight,0.000,0.579,1.571,0.579
9.44,,Line Straight,0.000,0.581,1.571,0.581
9.47,,Line Straight,0.000,0.583,1.571,0.583
9.50,,Line Straight,0.000,0.584,1.571,0.584
9.54,,Line Straight,0.000,0.586,1.571,0.586
9.57,,Line Straight,0.000,0.588,1.571,0.588
9.60,,Line Straight,0.000,0.590,1.571,0.590
9.63,,Line Straight,0.000,0.592,1.571,0.592
9.66,,Line Straight,0.000,0.594,1.571,0.594
9.70,,Line Straight,0.000,0.596,1.571,0.596
9.73,,Line Straight,0.000,0.598,1.571,0.598
9.76,,Line Straight,0.000,0.600,1.571,0.600
9.79,,Line Straight,0.000,0.602,1.571,0.602
9.82,,Line Straight,0.000,0.604,1.571,0.604
9.86,,Line Straight,0.000,0.606,1.571,0.606
9.89,,Line Straight,0.000,0.608,1.571,0.608
9.92,,Line Straight,0.000,0.610,1.571,0.610
9.95,,Line Straight,0.000,0.612,1.571,0.612
9.98,,Line Straight,0.000,0.614,1.571,0.614
10.02,,Line Straight,0.000,0.616,1.571,0.616
10.05,,Line Straight,0.000,0.618,1.571,0.618
10.08,,Line Straight,0.000,0.620,1.571,0.620
10.11,,Line Straight,0.000,0.622,1.571,0.622
10.14,,Line Straight,0.000,0.624,1.571,0.624
10.18,,Line Straight,0.000,0.626,1.571,0.626
10.21,,Line Straight,0.000,0.628,1.571,0.628
10.24,,Line Straight,0.000,0.630,1.571,0.630
10.27,,Line Straight,0.000,0.632,1.571,0.632
10.30,,Line Straight,0.000,0.634,1.571,0.634
10.34,,Line Straight,0.000,0.636,1.571,0.636
10.37,,Line Straight,0.000,0.638,1.571,0.638
10.40,,Line Straight,0.000,0.640,1.571,0.640
10.43,,Line Straight,0.000,0.642,1.571,0.642
10.46,,Line Straight,0.000,0.644,1.571,0.644
10.50,,Line Straight,0.000,0.646,1.571,0.646
10.53,,Line Straight,0.000,0.647,1.571,0.647
10.56,,Line Straight,0.000,0.649,1.571,0.649
10.59,,Line Straight,0.000,0.651,1.571,0.651
10.62,,Line Straight,0.000,0.653,1.571,0.653
10.66,,Line Straight,0.000,0.655,1.571,0.655
10.69,,Line Straight,0.000,0.657,1.571,0.657
10.72,,Line Straight,0.000,0.659,1.571,0.659
10.75,,Line Straight,0.000,0.661,1.571,0.661
10.78,,Line Straight,0.000,0.663,1.571,0.663
10.82,,Line Straight,0.000,0.665,1.571,0.665
10.85,,Line Search,0.000,0.665,1.536,0.665
10.88,,Line Search,0.000,0.665,1.501,0.665
10.91,,Line Search,0.000,0.665,1.466,0.665
10.94,,Line Search,0.000,0.665,1.431,0.665
10.98,,Line Right,0.000,0.665,1.419,0.665
11.01,,Line Right,0.000,0.665,1.407,0.665
11.04,,Line Right,0.000,0.666,1.395,0.666
11.07,,Line Right,0.000,0.666,1.383,0.666
11.10,,Line Right,0.000,0.666,1.371,0.666
11.14,,Line Right,0.000,0.666,1.358,0.666
11.17,,Line Right,0.000,0.666,1.346,0.666
11.20,,Line Right,0.000,0.666,1.334,0.666
11.23,,Line Right,0.000,0.666,1.322,0.666
11.26,,Line Right,0.000,0.667,1.310,0.667
11.30,,Line Right,0.000,0.667,1.297,0.667
11.33,,Line Right,0.000,0.667,1.285,0.667
11.36,,Line Right,0.000,0.667,1.273,0.667
11.39,,Line Right,0.000,0.667,1.261,0.667
11.42,,Line Right,0.001,0.667,1.249,0.667
11.46,,Line Right,0.001,0.667,1.236,0.667
11.49,,Line Right,0.001,0.668,1.224,0.668
11.52,,Line Right,0.001,0.668,1.212,0.668
11.55,,Line Right,0.001,0.668,1.200,0.668
11.58,,Line Right,0.001,0.668,1.188,0.668
11.62,,Line Right,0.001,0.668,1.175,0.668
11.65,,Line Right,0.001,0.668,1.163,0.668
11.68,,Line Right,0.001,0.668,1.151,0.668
11.71,,Line Right,0.001,0.669,1.139,0.669
11.74,,Line Right,0.001,0.669,1.127,0.669
11.78,,Line Right,0.001,0.669,1.114,0.669
11.81,,Line Right,0.001,0.669,1.102,0.669
11.84,,Line Right,0.001,0.669,1.090,0.669
11.87,,Line Right,0.001,0.669,1.078,0.669
11.90,,Line Right,0.001,0.669,1.066,0.669
11.94,,Line Right,0.001,0.669,1.054,0.669
11.97,,Line Right,0.002,0.670,1.041,0.670
12.00,,Line Right,0.002,0.670,1.029,0.670
12.03,,Line Right,0.002,0.670,1.017,0.670
12.06,,Line Right,0.002,0.670,1.005,0.670
12.10,,Line Right,0.002,0.670,0.993,0.670
12.13,,Line Right,0.002,0.670,0.980,0.670
12.16,,Line Right,0.002,0.670,0.968,0.670
12.19,,Line Right,0.002,0.670,0.956,0.670
12.22,,Line Right,0.002,0.671,0.944,0.671
12.26,,Line Right,0.002,0.671,0.932,0.671
12.29,,Line Right,0.002,0.671,0.919,0.671
12.32,,Line Right,0.002,0.671,0.907,0.671
12.35,,Line Right,0.003,0.671,0.895,0.671
12.38,,Line Right,0.003,0.671,0.883,0.671
12.42,,Line Right,0.003,0.671,0.871,0.671
12.45,,Line Right,0.003,0.671,0.858,0.671
12.48,,Line Right,0.003,0.672,0.846,0.672
12.51,,Line Right,0.003,0.672,0.834,0.672
12.54,,Line Right,0.003,0.672,0.822,0.672
12.58,,Line Right,0.003,0.672,0.810,0.672
12.61,,Line Right,0.003,0.672,0.798,0.672
12.64,,Line Straight,0.005,0.673,0.798,0.673
12.67,,Line Right,0.005,0.673,0.785,0.673
12.70,,Line Right,0.005,0.674,0.773,0.674
12.74,,Line Right,0.005,0.674,0.761,0.674
12.77,,Line Right,0.005,0.674,0.749,0.674
12.80,,Line Right,0.005,0.674,0.737,0.674
12.83,,Line Right,0.005,0.674,0.724,0.674
12.86,,Line Right,0.005,0.674,0.712,0.674
12.90,,Line Right,0.006,0.674,0.700,0.674
12.93,,Line Right,0.006,0.674,0.688,0.674
12.96,,Line Straight,0.007,0.676,0.688,0.676
12.99,,Line Right,0.007,0.676,0.676,0.676
13.02,,Line Search,0.007,0.676,0.641,0.676
13.06,,Line Right,0.007,0.676,0.629,0.676
13.09,,Line Right,0.008,0.676,0.616,0.676
13.12,,Line Straight,0.009,0.677,0.616,0.677
13.15,,Line Right,0.009,0.677,0.604,0.677
13.18,,Line Right,0.009,0.677,0.592,0.677
13.22,,Line Right,0.010,0.677,0.580,0.677
13.25,,Line Right,0.010,0.677,0.568,0.677
13.28,,Line Right,0.010,0.677,0.555,0.677
13.31,,Line Right,0.010,0.677,0.543,0.677
13.34,,Line Straight,0.012,0.678,0.543,0.679
13.38,,Line Right,0.012,0.678,0.531,0.679
13.41,,Line Right,0.012,0.679,0.519,0.679
13.44,,Line Right,0.012,0.679,0.507,0.679
13.47,,Line Right,0.012,0.679,0.494,0.679
13.50,,Line Straight,0.014,0.680,0.494,0.680
13.54,,Line Right,0.014,0.680,0.482,0.680
13.57,,Line Right,0.014,0.680,0.470,0.680
13.60,,Line Right,0.014,0.680,0.458,0.680
13.63,,Line Right,0.014,0.680,0.446,0.680
13.66,,Line Straight,0.016,0.681,0.446,0.681
13.70,,Line Right,0.016,0.681,0.434,0.681
13.73,,Line Search,0.016,0.681,0.399,0.681
13.76,,Line Right,0.016,0.681,0.387,0.681
13.79,,Line Straight,0.018,0.682,0.387,0.682
13.82,,Line Right,0.018,0.682,0.374,0.682
13.86,,Line Straight,0.020,0.682,0.374,0.683
13.89,,Line Right,0.020,0.682,0.362,0.683
13.92,,Line Right,0.020,0.683,0.350,0.683
13.95,,Line Right,0.021,0.683,0.338,0.683
13.98,,Line Straight,0.022,0.683,0.338,0.684
14.02,,Line Right,0.023,0.683,0.326,0.684
14.05,,Line Search,0.023,0.683,0.291,0.684
14.08,,Line Right,0.023,0.683,0.279,0.684
14.11,,Line Straight,0.025,0.684,0.279,0.684
14.14,,Line Straight,0.027,0.684,0.279,0.685
14.18,,Line Right,0.027,0.684,0.266,0.685
14.21,,Line Straight,0.029,0.685,0.266,0.686
14.24,,Line Right,0.029,0.685,0.254,0.686
14.27,,Line Right,0.029,0.685,0.242,0.686
14.30,,Line Straight,0.031,0.685,0.242,0.686
14.34,,Line Right,0.031,0.686,0.230,0.686
14.37,,Line Right,0.031,0.686,0.218,0.686
14.40,,Line Straight,0.033,0.686,0.218,0.687
14.43,,Line Right,0.033,0.686,0.205,0.687
14.46,,Line Search,0.033,0.686,0.171,0.687
14.50,,Line Right,0.033,0.686,0.158,0.687
14.53,,Line Straight,0.035,0.686,0.158,0.687
14.56,,Line Straight,0.037,0.687,0.158,0.688
14.59,,Line Straight,0.039,0.687,0.158,0.688
14.62,,Line Straight,0.041,0.687,0.158,0.688
14.66,,Line Right,0.041,0.687,0.146,0.689
14.69,,Line Straight,0.043,0.688,0.146,0.689
14.72,,Line Right,0.043,0.688,0.134,0.689
14.75,,Line Right,0.043,0.688,0.122,0.689
14.78,,Line Straight,0.045,0.688,0.122,0.689
14.82,,Line Right,0.046,0.688,0.110,0.689
14.85,,Line Straight,0.047,0.688,0.110,0.690
14.88,,Line Straight,0.049,0.688,0.110,0.690
14.91,,Line Right,0.050,0.688,0.097,0.690
14.94,,Line Search,0.050,0.688,0.063,0.690
14.98,,Line Straight,0.052,0.688,0.063,0.690
15.01,,Line Straight,0.054,0.689,0.063,0.691
15.04,,Line Straight,0.055,0.689,0.063,0.691
15.07,,Line Right,0.056,0.689,0.050,0.691
15.10,,Line Straight,0.058,0.689,0.050,0.691
15.14,,Line Straight,0.060,0.689,0.050,0.691
15.17,,Line Straight,0.062,0.689,0.050,0.692
15.20,,Line Straight,0.063,0.689,0.050,0.692
15.23,,Line Straight,0.065,0.689,0.050,0.692
15.26,,Line Right,0.066,0.689,0.038,0.692
15.30,,Line Search,0.066,0.689,0.003,0.692
15.33,,Line Straight,0.068,0.689,0.003,0.693
15.36,,Line Straight,0.070,0.689,0.003,0.693
15.39,,Line Straight,0.072,0.689,0.003,0.693
15.42,,Line Right,0.072,0.689,-0.009,0.693
15.46,,Line Straight,0.074,0.689,-0.009,0.693
15.49,,Line Straight,0.076,0.689,-0.009,0.693
15.52,,Line Straight,0.078,0.689,-0.009,0.694
15.55,,Line Straight,0.080,0.689,-0.009,0.694
15.58,,Line Straight,0.081,0.689,-0.009,0.694
15.62,,Line Straight,0.083,0.689,-0.009,0.694
15.65,,Line Straight,0.085,0.689,-0.009,0.694
15.68,,Line Straight,0.087,0.689,-0.009,0.695
15.71,,Line Straight,0.089,0.689,-0.009,0.695
15.74,,Line Straight,0.091,0.689,-0.009,0.695
15.78,,Line Straight,0.093,0.689,-0.009,0.695
15.81,,Line Straight,0.095,0.689,-0.009,0.696
15.84,,Line Straight,0.097,0.689,-0.009,0.696
15.87,,Line Straight,0.099,0.689,-0.009,0.696
15.90,,Line Straight,0.101,0.689,-0.009,0.696
15.94,,Line Straight,0.103,0.689,-0.009,0.697
15.97,,Line Straight,0.105,0.689,-0.009,0.697
16.00,,Line Straight,0.107,0.689,-0.009,0.697
16.03,,Line Right,0.107,0.689,-0.021,0.697
16.06,,Line Search,0.107,0.689,-0.056,0.697
16.10,,Line Straight,0.109,0.689,-0.056,0.697
16.13,,Line Straight,0.111,0.689,-0.056,0.698
16.16,,Line Straight,0.113,0.689,-0.056,0.698
16.19,,Line Straight,0.115,0.688,-0.056,0.698
16.22,,Line Straight,0.117,0.688,-0.056,0.698
16.26,,Line Straight,0.119,0.688,-0.056,0.698
16.29,,Line Straight,0.121,0.688,-0.056,0.699
16.32,,Line Straight,0.123,0.688,-0.056,0.699
16.35,,Line Straight,0.125,0.688,-0.056,0.699
16.38,,Line Straight,0.127,0.688,-0.056,0.699
16.42,,Line Straight,0.129,0.688,-0.056,0.700
16.45,,Line Straight,0.131,0.688,-0.056,0.700
16.48,,Line Straight,0.133,0.687,-0.056,0.700
16.51,,Line Straight,0.135,0.687,-0.056,0.700
16.54,,Line Straight,0.137,0.687,-0.056,0.701
16.58,,Line Straight,0.139,0.687,-0.056,0.701
16.61,,Line Straight,0.141,0.687,-0.056,0.701
16.64,,Line Straight,0.143,0.687,-0.056,0.702
16.67,,Line Straight,0.145,0.687,-0.056,0.702
16.70,,Line Straight,0.147,0.687,-0.056,0.702
16.74,,Line Straight,0.148,0.687,-0.056,0.702
16.77,,Line Straight,0.150,0.686,-0.056,0.703
16.80,,Line Straight,0.152,0.686,-0.056,0.703
16.83,,Line Straight,0.154,0.686,-0.056,0.703
16.86,,Line Straight,0.156,0.686,-0.056,0.704
16.90,,Line Straight,0.158,0.686,-0.056,0.704
16.93,,Line Straight,0.160,0.686,-0.056,0.704
16.96,,Line Straight,0.162,0.686,-0.056,0.705
16.99,,Line Straight,0.164,0.686,-0.056,0.705
17.02,,Line Straight,0.166,0.686,-0.056,0.705
17.06,,Line Straight,0.168,0.685,-0.056,0.706
17.09,,Line Straight,0.170,0.685,-0.056,0.706
17.12,,Line Straight,0.172,0.685,-0.056,0.707
17.15,,Line Straight,0.174,0.685,-0.056,0.707
17.18,,Line Straight,0.176,0.685,-0.056,0.707
17.22,,Line Straight,0.178,0.685,-0.056,0.708
17.25,,Line Straight,0.180,0.685,-0.056,0.708
17.28,,Line Straight,0.182,0.685,-0.056,0.708
17.31,,Line Straight,0.184,0.685,-0.056,0.709
17.34,,Line Straight,0.186,0.685,-0.056,0.709
17.38,,Line Straight,0.188,0.684,-0.056,0.710
17.41,,Line Straight,0.190,0.684,-0.056,0.710
17.44,,Line Straight,0.192,0.684,-0.056,0.711
17.47,,Line Straight,0.194,0.684,-0.056,0.711
17.50,,Line Straight,0.196,0.684,-0.056,0.711
17.54,,Line Straight,0.198,0.684,-0.056,0.712
17.57,,Line Straight,0.200,0.684,-0.056,0.712
17.60,,Line Straight,0.202,0.684,-0.056,0.713
17.63,,Line Straight,0.204,0.684,-0.056,0.713
17.66,,Line Straight,0.205,0.683,-0.056,0.714
17.70,,Line Straight,0.207,0.683,-0.056,0.714
17.73,,Line Straight,0.209,0.683,-0.056,0.715
17.76,,Line Straight,0.211,0.683,-0.056,0.715
17.79,,Line Straight,0.213,0.683,-0.056,0.716
17.82,,Line Straight,0.215,0.683,-0.056,0.716
17.86,,Line Straight,0.217,0.683,-0.056,0.716
17.89,,Line Straight,0.219,0.683,-0.056,0.717
17.92,,Line Straight,0.221,0.683,-0.056,0.717
17.95,,Line Straight,0.223,0.682,-0.056,0.718
17.98,,Line Straight,0.225,0.682,-0.056,0.718
18.02,,Line Straight,0.227,0.682,-0.056,0.719
18.05,,Line Straight,0.229,0.682,-0.056,0.720
18.08,,Line Straight,0.231,0.682,-0.056,0.720
18.11,,Line Straight,0.233,0.682,-0.056,0.721
18.14,,Line Straight,0.235,0.682,-0.056,0.721
18.18,,Line Straight,0.237,0.682,-0.056,0.722
18.21,,Line Straight,0.239,0.682,-0.056,0.722
18.24,,Line Straight,0.241,0.681,-0.056,0.723
18.27,,Line Straight,0.243,0.681,-0.056,0.723
18.30,,Line Straight,0.245,0.681,-0.056,0.724
18.34,,Line Straight,0.247,0.681,-0.056,0.724
18.37,,Line Straight,0.249,0.681,-0.056,0.725
18.40,,Line Straight,0.251,0.681,-0.056,0.726
18.43,,Line Straight,0.253,0.681,-0.056,0.726
18.46,,Line Straight,0.255,0.681,-0.056,0.727
18.50,,Line Straight,0.257,0.681,-0.056,0.727
18.53,,Line Straight,0.259,0.680,-0.056,0.728
18.56,,Line Straight,0.260,0.680,-0.056,0.728
18.59,,Line Straight,0.262,0.680,-0.056,0.729
18.62,,Line Straight,0.264,0.680,-0.056,0.730
18.66,,Line Straight,0.266,0.680,-0.056,0.730
18.69,,Line Straight,0.268,0.680,-0.056,0.731
18.72,,Line Straight,0.270,0.680,-0.056,0.732
18.75,,Line Straight,0.272,0.680,-0.056,0.732
18.78,,Line Straight,0.274,0.680,-0.056,0.733
18.82,,Line Straight,0.276,0.679,-0.056,0.733
18.85,,Line Straight,0.278,0.679,-0.056,0.734
18.88,,Line Straight,0.280,0.679,-0.056,0.735
18.91,,Line Straight,0.282,0.679,-0.056,0.735
18.94,,Line Straight,0.284,0.679,-0.056,0.736
18.98,,Line Straight,0.286,0.679,-0.056,0.737
19.01,,Line Straight,0.288,0.679,-0.056,0.737
19.04,,Line Straight,0.290,0.679,-0.056,0.738
19.07,,Line Straight,0.292,0.679,-0.056,0.739
19.10,,Line Straight,0.294,0.678,-0.056,0.739
19.14,,Line Straight,0.296,0.678,-0.056,0.740
19.17,,Line Straight,0.298,0.678,-0.056,0.741
19.20,,Line Straight,0.300,0.678,-0.056,0.741
19.23,,Line Straight,0.302,0.678,-0.056,0.742
19.26,,Line Straight,0.304,0.678,-0.056,0.743
19.30,,Line Straight,0.306,0.678,-0.056,0.744
19.33,,Line Straight,0.308,0.678,-0.056,0.744
19.36,,Line Straight,0.310,0.678,-0.056,0.745
19.39,,Line Straight,0.312,0.677,-0.056,0.746
19.42,,Line Straight,0.314,0.677,-0.056,0.746
19.46,,Line Straight,0.316,0.677,-0.056,0.747
19.49,,Line Straight,0.317,0.677,-0.056,0.748
19.52,,Line Straight,0.319,0.677,-0.056,0.749
19.55,,Line Straight,0.321,0.677,-0.056,0.749
19.58,,Line Straight,0.323,0.677,-0.056,0.750
19.62,,Line Straight,0.325,0.677,-0.056,0.751
19.65,,Line Straight,0.327,0.677,-0.056,0.752
19.68,,Line Straight,0.329,0.676,-0.056,0.752
19.71,,Line Straight,0.331,0.676,-0.056,0.753
19.74,,Line Straight,0.333,0.676,-0.056,0.754
19.78,,Line Straight,0.335,0.676,-0.056,0.755
19.81,,Line Straight,0.337,0.676,-0.056,0.755
19.84,,Line Straight,0.339,0.676,-0.056,0.756
19.87,,Line Straight,0.341,0.676,-0.056,0.757
19.90,,Line Straight,0.343,0.676,-0.056,0.758
19.94,,Line Straight,0.345,0.676,-0.056,0.759
19.97,,Line Straight,0.347,0.676,-0.056,0.759
20.00,,Line Straight,0.349,0.675,-0.056,0.760
20.03,,Line Straight,0.351,0.675,-0.056,0.761
20.06,,Line Straight,0.353,0.675,-0.056,0.762
20.10,,Line Straight,0.355,0.675,-0.056,0.763
20.13,,Line Straight,0.357,0.675,-0.056,0.763
20.16,,Line Straight,0.359,0.675,-0.056,0.764
20.19,,Line Straight,0.361,0.675,-0.056,0.765
20.22,,Line Straight,0.363,0.675,-0.056,0.766
20.26,,Line Straight,0.365,0.675,-0.056,0.767
20.29,,Line Straight,0.367,0.674,-0.056,0.768
20.32,,Line Straight,0.369,0.674,-0.056,0.768
20.35,,Line Straight,0.371,0.674,-0.056,0.769
20.38,,Line Straight,0.372,0.674,-0.056,0.770
20.42,,Line Straight,0.374,0.674,-0.056,0.771
20.45,,Line Straight,0.376,0.674,-0.056,0.772
20.48,,Line Straight,0.378,0.674,-0.056,0.773
20.51,,Line Straight,0.380,0.674,-0.056,0.774
20.54,,Line Straight,0.382,0.674,-0.056,0.774
20.58,,Line Straight,0.384,0.673,-0.056,0.775
20.61,,Line Straight,0.386,0.673,-0.056,0.776
20.64,,Line Straight,0.388,0.673,-0.056,0.777
20.67,,Line Straight,0.390,0.673,-0.056,0.778
20.70,,Line Straight,0.392,0.673,-0.056,0.779
20.74,,Line Straight,0.394,0.673,-0.056,0.780
20.77,,Line Straight,0.396,0.673,-0.056,0.781
20.80,,Line Straight,0.398,0.673,-0.056,0.782
20.83,,Line Straight,0.400,0.673,-0.056,0.782
20.86,,Line Straight,0.402,0.672,-0.056,0.783
20.90,,Line Straight,0.404,0.672,-0.056,0.784
20.93,,Line Straight,0.406,0.672,-0.056,0.785
20.96,,Line Straight,0.408,0.672,-0.056,0.786
20.99,,Line Straight,0.410,0.672,-0.056,0.787
21.02,,Line Straight,0.412,0.672,-0.056,0.788
21.06,,Line Straight,0.414,0.672,-0.056,0.789
21.09,,Line Straight,0.416,0.672,-0.056,0.790
21.12,,Line Straight,0.418,0.672,-0.056,0.791
21.15,,Line Straight,0.420,0.671,-0.056,0.792
21.18,,Line Straight,0.422,0.671,-0.056,0.793
21.22,,Line Straight,0.424,0.671,-0.056,0.794
21.25,,Line Straight,0.426,0.671,-0.056,0.795
